gene_symbol,TAK002_SW480_96H:TRCN0000194972:-666,TAK002_SW480_96H:TRCN0000199993:-666
IKBKB,-0.7445999979972839,-0.21639999747276306
EFHD1,-0.9988000392913818,-0.7833499908447266
TPM4,-0.10559999942779541,-0.3116999864578247
MAF,-2.184299945831299,0.3889999985694885
RAD50,1.1845999956130981,-0.045900002121925354
KRT14,-0.969249963760376,-0.2849999964237213
SIN3B,-0.7883999943733215,-0.18289999663829803
TNFRSF14,-0.27059999108314514,-0.38940000534057617
PLPP3,-0.66839998960495,-1.154099941253662
TAF11,0.7798999547958374,0.44975000619888306
RUNX1,1.1723499298095703,-0.09259999543428421
PCBP4,0.7566999793052673,-0.1603499948978424
MED21,-1.4881500005722046,0.3063499927520752
BAD,-1.9416999816894531,0.2985999882221222
ECM1,0.2630999982357025,1.0593500137329102
CYB5A,-1.7092499732971191,0.3675999939441681
STXBP2,0.4849499762058258,-0.28599998354911804
EPHX2,0.12134999781847,-0.265749990940094
ANXA3,-1.6509000062942505,0.11844998598098755
MALL,-0.08740001916885376,-0.8810499906539917
XPC,0.13409996032714844,-0.532800018787384
HMGN3,0.398499995470047,0.11204999685287476
CCSER2,1.1997499465942383,0.718500018119812
ABCC5,1.100600004196167,0.1839999556541443
POLR3C,-0.5859500169754028,-0.2625499963760376
DDIT3,-0.0495000034570694,-0.46320000290870667
PROSC,-0.8300000429153442,0.43735000491142273
TSC1,0.469650000333786,-1.0557500123977661
DPM2,-0.9844999313354492,0.6078000068664551
ASMTL,-0.78964996337890625,-0.32885003089904785
CHI3L1,1.2907999753952026,-0.8451499938964844
HIST1H1C,0.15150000154972076,1.5412499904632568
SLC12A4,-0.9622000455856323,0.6965500116348267
BAG2,-0.9981500506401062,-1.6493499279022217
DEAF1,-0.553849995136261,0.00769999623298645
KIF2C,0.6909999847412109,0.6360499858856201
GRB10,-0.4233500063419342,-0.7209500074386597
GGA3,0.7520999908447266,-0.2952500283718109
TRAPPC10,-0.048100054264068604,-0.4214499890804291
B4GALT2,-1.1788499355316162,1.1621499061584473
IFI35,0.1488499939441681,-1.3463000059127808
THOC5,0.41760000586509705,-0.1814500093460083
SMPD1,-1.8658000230789185,-0.6010499596595764
MSH2,0.4753999710083008,-0.37940001487731934
PHF20,-0.8237500190734863,0.351500004529953
AMACR,-0.7506500482559204,-0.8026000261306763
ZFPL1,-0.6388499736785889,-0.27070000767707825
BTAF1,-0.004950016736984253,0.1306000053882599
PATZ1,-0.6596499681472778,-0.6001499891281128
CREB3,0.1436000019311905,0.8503000140190125
PPAT,-0.9570499658584595,0.26190000772476196
ARHGEF2,0.48820000886917114,-0.2537500262260437
SPON1,0.6744999885559082,0.5085999965667725
PHKA2,-0.8171499967575073,-0.08039999008178711
PRPS1,0.2000499963760376,0.10445000231266022
RHOBTB2,1.2963999509811401,0.187049999833107
ANK3,-0.2017500102519989,1.7109500169754028
SERPINA5,-1.4221500158309937,0.17395000159740448
RAP1GDS1,-1.0654499530792236,0.19815000891685486
COA1,-0.33285000920295715,-0.46875
SYNE1,0.4805999994277954,0.11364999413490295
HTATIP2,-1.371150016784668,-0.17625001072883606
LSM2,0.3217499852180481,-0.03265000134706497
OSGEP,0.24650000035762787,0.9930000305175781
VTI1B,-0.5259999632835388,-1.8386499881744385
SLC9A1,-1.617799997329712,0.8948000073432922
TEAD3,0.4858499765396118,0.7596499919891357
FBXW11,-5.709449768066406,0.4932500123977661
DUSP5,1.3966000080108643,0.20810000598430634
ABAT,-0.21079999208450317,0.5521500110626221
WDR18,1.517899990081787,-0.17214998602867126
APLP1,-0.013550013303756714,0.23719999194145203
TAF12,0.571399986743927,-0.2562499940395355
AURKB,0.5817999839782715,0.14570000767707825
PTN,0.16519999504089355,-1.2519999742507935
MKNK1,-0.17024999856948853,0.6150499582290649
LRP5,-0.042750000953674316,-0.23329997062683105
GPM6A,0.8323500156402588,0.3242500126361847
CCBL2,0.5177500247955322,-0.5698000192642212
ENTPD1,-0.3366999924182892,-0.1757500022649765
TMX1,-0.53125,0.02435000240802765
EMD,0.3976000249385834,-0.18255001306533813
STRA13,-0.7545499801635742,-1.6974999904632568
CCDC28A,0.4345499873161316,-0.4512999951839447
SNRK,-0.1140500009059906,-0.0804000049829483
POP7,-0.27445000410079956,0.20340001583099365
NSL1,-1.7094500064849854,-0.27959999442100525
UTP3,-0.4970000386238098,0.23749999701976776
RBPMS,-0.24689999222755432,0.9122500419616699
CELF1,0.35100001096725464,-0.33480000495910645
PDZD2,-0.8730000257492065,-0.5832000374794006
CEP250,0.6530500054359436,-0.2572000026702881
RARRES2,0.06964999437332153,-0.5771999955177307
RBM4B,0.07054996490478516,0.14629998803138733
CEACAM1,0.8368499875068665,1.187600016593933
CDR2,-0.24869999289512634,0.17045003175735474
PSMC5,1.0615999698638916,-0.6402000188827515
PLEKHB1,-0.21405000984668732,-0.10799998044967651
NR2F1,-0.7263000011444092,0.4079500138759613
RPA3,1.487149953842163,0.23089998960494995
DPAGT1,-0.03940001130104065,0.451200008392334
RNF139,-1.0469000339508057,0.05204999819397926
POLR2F,-0.41395002603530884,-0.7611500024795532
HSDL2,-1.5223000049591064,0.08324999362230301
RAB27A,-1.4501500129699707,0.4815499782562256
SMYD5,-1.0349500179290771,-0.013750001788139343
ASH2L,1.8164000511169434,0.15824998915195465
SMARCD1,0.14214998483657837,-0.07434999942779541
NCBP1,-0.3908500075340271,0.5371500253677368
AMOT,-0.41825002431869507,0.32295000553131104
CRAT,-1.663349986076355,0.42820000648498535
TAF2,-0.38020002841949463,-1.038450002670288
HDGFRP3,-1.123900055885315,-0.28985002636909485
EXOSC2,0.9762499928474426,-0.5280500054359436
PLPP2,0.5464999675750732,0.3614000082015991
CACNB3,0.2804500162601471,0.004749998450279236
GSTZ1,-0.9624000191688538,-1.0020999908447266
PLAA,-0.2737500071525574,-0.4074999988079071
EHD4,-1.1246999502182007,-0.13875000178813934
EXTL2,0.9574000239372253,-0.6600000262260437
ZNF32,-1.1934000253677368,-0.8322499990463257
ARHGEF6,-0.6556000113487244,0.030900001525878906
IGF1,0.5006499886512756,-0.12514999508857727
CD34,0.16044999659061432,0.3155499994754791
RIPK2,0.38964998722076416,0.5799499750137329
APOL1,0.48360002040863037,-0.28904998302459717
NDN,-1.4023000001907349,0.08050002157688141
YIPF4,1.051200032234192,-0.49049997329711914
VPS8,-0.33869999647140503,0.7661499977111816
NCDN,-0.04205000400543213,-0.20274999737739563
DLK1,-1.4612500667572021,-0.17890000343322754
THBS3,-0.2671999931335449,0.6982500553131104
INSIG2,0.8963500261306763,-0.6870999932289124
RRS1,0.14765001833438873,-0.10249999165534973
RGL1,-1.309000015258789,-0.41279998421669006
NSG1,0.033399999141693115,0.059450000524520874
CIR1,-0.4065999984741211,-0.7092499732971191
EED,-0.32169997692108154,0.28345000743865967
IL10RB,-2.5556998252868652,0.3395000100135803
GNAI1,0.29225000739097595,-1.6902999877929688
PCYT2,-0.18860000371932983,-0.8052999973297119
POFUT2,-0.30774998664855957,-0.3264999985694885
PLA2G16,-0.48329997062683105,0.3281499743461609
CD200,-0.8653500080108643,0.14410001039505005
APOBEC3C,-0.8553500175476074,-0.08465000987052917
MINPP1,-0.3500500023365021,-0.5942000150680542
PRUNE,-1.0283499956130981,0.03749999403953552
EPHB2,-0.627750039100647,-0.6692999601364136
BMP7,-0.8679999709129333,0.7305500507354736
TOR1B,-0.5999000072479248,1.0362499952316284
GTF2F2,-0.9380999803543091,0.5199500322341919
MXRA5,-0.2691499888896942,-0.2791000008583069
PNMA2,-1.5944499969482422,0.07159999758005142
GATA3,0.6614000201225281,0.23479998111724854
TST,-1.2477999925613403,0.11680001020431519
CYTIP,-0.234949991106987,-1.0232000350952148
ACAT2,-0.21024999022483826,0.3566499948501587
MRPL9,-1.0881500244140625,0.017250001430511475
ADH1B,0.18230000138282776,-0.42080003023147583
PAK1,-1.680999994277954,0.5163500308990479
CES1,0.07385000586509705,-0.6068000197410583
CTNND2,0.03630000352859497,-0.2459999918937683
CD74,-0.006999999284744263,-0.44224998354911804
ABCB7,-0.5763000249862671,-0.004799962043762207
PDLIM3,0.4491000175476074,0.13955000042915344
STK16,0.013499999418854713,0.15960001945495605
MCCC2,2.332749843597412,-0.24834999442100525
PIGH,-0.7649999856948853,-0.0406000018119812
OSBPL3,-1.3996000289916992,-0.7836499810218811
NXT2,-1.4153499603271484,0.8904500007629395
FBXW2,-1.8147000074386597,0.43654999136924744
GPR37,0.44200000166893005,-0.6935000419616699
PPP2R3A,-0.5408999919891357,0.8866000175476074
BUB1,0.26170000433921814,-0.12895002961158752
PLD2,-1.0392999649047852,0.3774999976158142
ALDH1B1,1.505199909210205,0.9799500107765198
SOCS5,1.131700038909912,-0.4520999789237976
STAM2,-1.2146999835968018,0.543150007724762
TBC1D22A,0.760200023651123,-0.538100004196167
TGFB1I1,-1.9638500213623047,-0.25110000371932983
PGF,1.041949987411499,-0.33409997820854187
KPNA4,-0.6114000082015991,0.2962499260902405
ICE1,-1.8185999393463135,0.9879499673843384
TMEM47,-0.3698499798774719,0.5239499807357788
HSF2,-0.13064998388290405,0.050450000911951065
CDC16,0.28450000286102295,-1.2695499658584595
TTR,-0.7481499910354614,0.7656500339508057
KIFC3,-0.8715500235557556,-0.6507499814033508
CETN3,-0.1428999900817871,-0.5076500177383423
ITGA7,-0.7613500356674194,0.012950003147125244
CYB561D2,-1.3854498863220215,1.5785999298095703
CHUK,-0.10859999060630798,0.5567499995231628
CES2,-0.5745499730110168,-0.4989500045776367
CRY1,0.5457500219345093,-0.38370001316070557
SMAGP,-0.5314499735832214,1.2115999460220337
KIFC1,-0.5419999957084656,-0.7871999740600586
SLC19A2,0.11269998550415039,0.132750004529953
CBLB,0.4301000237464905,-1.3009999990463257
FAM49A,1.15910005569458,0.5988999605178833
RIN2,-0.44244998693466187,0.6704000234603882
PRKCB,-0.4675000011920929,0.40564998984336853
S100B,1.2740000486373901,-0.3168500065803528
CXCL12,0.33915001153945923,0.323199987411499
CCDC93,-0.7254999876022339,-0.3875499963760376
EYA2,-0.1863499879837036,-0.5372500419616699
PTS,-1.2341499328613281,-0.15479999780654907
FBP1,-0.31794998049736023,0.1870499849319458
CCHCR1,0.5764999985694885,-0.18389999866485596
AKR1C2,-1.7279000282287598,0.007750004529953003
FTO,0.0787000060081482,0.16060000658035278
NKX3-1,0.8019499778747559,0.08640003204345703
PIGK,-0.2162500023841858,-0.6550999879837036
MOXD1,-1.508349895477295,-0.3014500141143799
GATA2,-1.836549997329712,1.1688499450683594
SLC35D1,-0.7618000507354736,1.267899990081787
CDKN3,-0.003999978303909302,0.9377000331878662
CSF1,0.4829000234603882,0.14965000748634338
EVI5,-0.056349992752075195,-1.4300000667572021
SERPINB3,1.6116000413894653,0.026450004428625107
IFFO1,1.2858500480651855,-0.046600013971328735
SERPINB9,-0.4097999930381775,-0.22589999437332153
ZBTB14,-1.0490000247955322,-0.49445000290870667
UTP20,0.4152500033378601,0.269400030374527
CA11,-0.5091500282287598,1.1903499364852905
GAS2L1,0.09290000796318054,0.565750002861023
NTHL1,-1.7062499523162842,0.2296999990940094
CLEC2B,-0.5523500442504883,0.9522500038146973
MID2,-0.1674000322818756,-0.3463499844074249
NCKAP1L,-0.774399995803833,0.7112499475479126
ABCG2,-0.027649998664855957,0.5691999793052673
MAGI2,0.9155999422073364,-0.9121999740600586
PSG6,0.9612500071525574,0.5957000255584717
PNPLA4,0.1902499794960022,0.6191499829292297
MYL2,0.22304999828338623,0.7003499865531921
ITCH,0.2757999897003174,-0.7268500328063965
COQ7,0.396450012922287,-0.42159998416900635
TGFB3,-0.1322999894618988,0.16949999332427979
SPAST,-0.8612500429153442,-0.04069998860359192
ACE,-1.5020499229431152,0.13729999959468842
NR1D2,0.07964998483657837,-0.3698999881744385
REG1A,0.615399956703186,-0.12285001575946808
NMNAT2,-0.24735000729560852,-0.27504998445510864
MYCN,-0.5267499685287476,0.4871000051498413
ECI1,0.661899983882904,-0.41499999165534973
KIAA0922,-0.5236499905586243,-0.9581999778747559
SP110,-0.12885001301765442,0.3585500121116638
CHRDL1,-0.7444499731063843,0.5000500082969666
MGAT3,-0.6901999711990356,0.4610000252723694
ADAM19,-0.14385001361370087,-0.7987499833106995
GP1BB,0.3892500102519989,0.19340001046657562
BTN3A1,0.31755000352859497,0.37380000948905945
CXCL2,-0.27285000681877136,1.1699999570846558
TRIP11,-0.29770001769065857,-0.3720000088214874
LLPH,0.4812999963760376,0.42420002818107605
PHTF2,0.08524999022483826,-0.007200002670288086
KHDRBS3,0.19620001316070557,-0.18290001153945923
DBP,1.265700101852417,-0.14844998717308044
JAG2,1.0096499919891357,-0.4125500023365021
PLA2G4C,-0.5376499891281128,0.20200002193450928
HMGN4,-0.13464999198913574,-0.42410001158714294
ERAP1,0.18765002489089966,-0.33055001497268677
CORO2B,-2.0517499446868896,-0.7005500197410583
PADI2,0.9017000198364258,0.2130499929189682
KLK10,0.015299990773200989,1.2532000541687012
GRIA1,-1.006850004196167,-1.0833499431610107
SRGAP3,-1.0505499839782715,-0.5463999509811401
CD69,0.16539999842643738,0.12884999811649323
CNPY2,-0.7191999554634094,-0.9589000344276428
NPAT,-0.94589996337890625,0.018700003623962402
PRKAA1,0.6125500202178955,-0.0328499972820282
KRT16,-1.4630000591278076,-0.4241499900817871
PHLDA2,-0.7991499900817871,0.4037500023841858
DCLRE1A,0.48589998483657837,1.028149962425232
HIST1H2BK,-1.2758499383926392,-0.5067499876022339
NFIX,-0.4162999987602234,0.3244999945163727
ING1,-0.3333999812602997,-0.697350025177002
TARP,1.2393499612808228,-0.5077000260353088
ZNF330,-0.7730500102043152,-0.7828999757766724
PTCH1,0.39375001192092896,1.0680499076843262
HABP4,0.1062999963760376,-0.040850043296813965
TBL3,0.2749500274658203,0.252299964427948
IL33,-1.6923999786376953,0.9624500274658203
VLDLR,-0.12460000813007355,-1.5202999114990234
HLA-DQB1,0.7612000107765198,-0.6346499919891357
ARNTL,-0.3852500021457672,1.2660499811172485
UCK2,-1.6507999897003174,0.8671000003814697
PPT2,0.5448499917984009,0.05900000035762787
IL16,1.6939499378204346,-0.35944998264312744
FAM65B,-0.4721499979496002,0.7404999732971191
SLC9A3R2,0.28964999318122864,-0.3278999924659729
CDT1,-0.6800000071525574,-0.10075002908706665
CRADD,-1.1103500127792358,0.32234999537467957
CHST3,-1.2221499681472778,-0.6805999875068665
AP4M1,0.18599998950958252,-0.1408499777317047
DNM3,0.42579999566078186,0.6051999926567078
LRRN3,0.9216499924659729,0.5138000249862671
SOX10,-0.3498999774456024,0.6766999959945679
HOXB13,-1.0406500101089478,-0.005199998617172241
CDH17,-0.8849999904632568,1.5400999784469604
PMEL,-1.1890499591827393,0.21469999849796295
CDC42EP2,0.09030002355575562,-0.510450005531311
PSME3,0.9653500318527222,-0.2949000298976898
KLK2,-0.19624999165534973,1.1509000062942505
TRIM9,2.273900032043457,-0.7738999724388123
ANXA7,0.2252500057220459,0.30140000581741333
METAP2,0.8650000095367432,0.9473999738693237
TP63,-0.2862999737262726,0.9621000289916992
FRAT2,-0.1462000012397766,1.0777499675750732
ADGRL3,0.4281499981880188,0.46399998664855957
ADRA2A,1.7527999877929688,-0.025949999690055847
APBA2,-0.9351999759674072,0.5127000212669373
PKP3,-0.5577499866485596,-0.4167499840259552
SPP1,1.3378000259399414,1.2561999559402466
GIT2,1.6122000217437744,-0.5156499743461609
SNCG,-0.46114999055862427,-0.6524500250816345
SELPLG,1.0408499240875244,-0.7135000228881836
RIT1,-0.2151000052690506,0.5143499970436096
COLGALT2,-0.5085999965667725,0.10130000859498978
SLC4A7,1.5515000820159912,-0.4096499979496002
RHOD,1.2619999647140503,0.6879500150680542
MYL1,0.918150007724762,0.4997999966144562
SEC31B,0.5332499742507935,0.2113499939441681
TSPAN5,0.07290000468492508,-0.7485499382019043
SPC25,-0.17710000276565552,0.32829999923706055
LEPR,-0.4825499653816223,-0.26034998893737793
SLIT2,1.9429500102996826,-0.9657999873161316
PUF60,-0.6491000056266785,-0.04965001344680786
AIF1,0.23879998922348022,0.9090999960899353
ATR,-0.3207000494003296,0.12505000829696655
TNNC1,-0.057749997824430466,-0.6103999614715576
C3AR1,-0.0410500168800354,0.7368999719619751
ITSN2,-0.9806499481201172,0.02875000238418579
HIST1H2BD,-0.35349997878074646,-0.4877000153064728
AP5Z1,0.38530001044273376,-1.0322500467300415
NRXN1,0.07435000687837601,0.032100021839141846
DHTKD1,0.565500020980835,-0.3575500249862671
GGTLC2,0.5925999879837036,0.3986999988555908
BRAP,-0.826949954032898,0.0515500009059906
CCL18,-0.729699969291687,-0.15850001573562622
BORCS8,1.164199948310852,-0.6377999782562256
MSC,0.8701499700546265,0.1712000072002411
IKBKG,1.1297500133514404,-0.3238999843597412
NFE2,-0.2583000063896179,0.25565001368522644
CD300A,-1.0394999980926514,-0.520550012588501
TM4SF4,0.7828500270843506,-1.503749966621399
CFLAR,-0.031950000673532486,0.5379000306129456
PARP3,1.5111000537872314,-0.10009999573230743
RIPK1,-0.9745500087738037,0.6517999768257141
MAGEA3,-0.9842499494552612,0.7993500232696533
FBXL4,0.5099000334739685,0.8044000267982483
ZNF410,-0.5966500043869019,-0.9657000303268433
GSK3B,-0.8528000116348267,-0.825700044631958
VEGFC,1.3735499382019043,-0.4548499882221222
KCNMB1,1.4135000705718994,-0.4174000024795532
NCF2,0.38359999656677246,-0.7849000096321106
VILL,-1.1028499603271484,0.10125000029802322
CDC37,0.7112500071525574,-0.7589999437332153
FAP,0.7419000267982483,1.3806500434875488
NPPA,0.36400002241134644,-0.5334500074386597
HGF,-0.1319500058889389,0.3645000159740448
RAD51D,0.16979998350143433,0.14904999732971191
ESRRG,0.18599998950958252,-0.6920499801635742
NFKBIL1,0.09824999421834946,-1.6098999977111816
CYP2E1,0.37504997849464417,-0.5017999410629272
PLG,0.51910001039505,-0.542900025844574
SHMT1,-0.030900001525878906,1.162950038909912
CSDC2,-0.40459999442100525,-0.2826499938964844
NRXN2,0.7580499649047852,0.6011499762535095
KDM4C,0.9124000072479248,0.4331499934196472
ASCL1,0.35439997911453247,-0.1029999852180481
ZNF268,0.6697500348091125,0.3647499680519104
GABBR2,-0.3162499964237213,-0.002200007438659668
PFKFB2,-1.4038500785827637,-0.2770500183105469
ABCB1,-0.07290002703666687,0.4381999969482422
SOCS1,-0.57464998960495,0.5939000248908997
GATA6,1.0637999773025513,0.736299991607666
OLR1,1.0643999576568604,-0.14489999413490295
ABHD14A,-0.057249996811151505,-0.19680002331733704
GPD2,0.8289999961853027,-0.41294997930526733
SLC25A1,0.05635000020265579,0.2268500030040741
IDH3B,0.02250000089406967,-0.800599992275238
MAP2,0.20854999125003815,-0.46665000915527344
MYT1L,-0.04129999876022339,0.5328999757766724
CALML3,-1.6267000436782837,-0.4465000033378601
CCNO,0.9483000040054321,-0.8815000057220459
PCGF1,-0.6833000183105469,-1.241650104522705
UBE2E3,0.32385000586509705,0.7831000089645386
CARD10,-0.40039998292922974,0.9328500032424927
APEX1,0.841949999332428,0.4699999690055847
ORC3,0.4704499840736389,0.7924500107765198
IDO1,-0.4527999758720398,-0.8073999881744385
CD247,0.15940004587173462,0.5318999886512756
SPAG6,-0.16589999198913574,-1.5220999717712402
NOS2,-0.3136500120162964,-0.052799999713897705
PRKCQ,-0.16054999828338623,0.09369999915361404
SLC12A5,-0.5037500262260437,0.13795000314712524
CTSZ,0.18334999680519104,0.9078499674797058
FRMD8,0.10690000653266907,0.12880000472068787
LYL1,-0.25894999504089355,0.24605000019073486
IDH2,0.7855499982833862,0.6866500377655029
NAPG,-0.6251000165939331,0.23624999821186066
SERPINC1,-0.047400012612342834,-0.7576000094413757
RAPGEF3,-0.3499000072479248,1.558150053024292
TPX2,0.6563000082969666,0.2360999882221222
TAF5,0.9351499676704407,-0.6754000186920166
HAUS3,-0.6926499605178833,-0.18455000221729279
TSHR,0.2511500120162964,-0.28665003180503845
RND1,-0.029150009155273438,0.6958500146865845
SMG1,-0.12355000525712967,0.6360499858856201
MAPK13,0.8460000157356262,-0.15940000116825104
PDE6G,0.4749000072479248,-0.6538999676704407
SARDH,0.36729997396469116,-0.304749995470047
UPK1B,0.09724999964237213,0.4160999655723572
AQP4,0.5731500387191772,0.6514999866485596
CCL19,-1.0437999963760376,-0.5389999747276306
ST8SIA1,-0.34375,-1.0019999742507935
CTSV,0.9275000095367432,-0.649150013923645
MARCH2,-1.2662999629974365,0.8159499764442444
KCNAB1,0.5343499779701233,-0.11699999868869781
ABCA4,-0.7077999711036682,0.8837000131607056
SEMA7A,1.8131999969482422,-1.0906000137329102
HR,-0.21105000376701355,-0.5391499996185303
ARC,-1.4691500663757324,-0.14754998683929443
DTNA,-0.8205499649047852,0.2346000075340271
MAGOH,0.021049976348876953,-0.7678999900817871
PARD3,0.8019499778747559,-0.249549999833107
CYP4B1,0.5667500495910645,0.8932000398635864
SH3GLB1,0.16655001044273376,0.18469998240470886
FOXA2,1.2778000831604004,1.4624500274658203
MED6,-0.1181500032544136,-0.22494998574256897
FYN,-0.7910500168800354,-0.21265000104904175
RDH5,0.19584999978542328,-0.5424000024795532
CLCA1,-0.7438499927520752,-1.0222499370574951
CACNA1D,0.3636000156402588,-0.1287500113248825
KLHDC10,-0.7470999956130981,-0.3324500024318695
NLRP1,0.36194998025894165,-0.250900000333786
INVS,-0.48475000262260437,-0.6248500347137451
RPL39L,-0.2939000129699707,-0.3469499945640564
SPAG1,0.4724000096321106,0.05299997329711914
IL1A,-0.5917999744415283,0.2048499882221222
KCNJ15,1.190850019454956,-0.31335002183914185
PRM2,0.34474998712539673,-0.08174997568130493
SEMA4F,0.6400499939918518,-0.9013999700546265
BANF1,-0.027699999511241913,1.1065499782562256
PSG9,0.06730000674724579,-0.2349500060081482
TTLL3,1.7829999923706055,-1.221100091934204
TM7SF2,0.6500499844551086,0.40560001134872437
EFNA3,-0.5895500183105469,-0.8838000297546387
CCL11,1.3157000541687012,0.5339499711990356
SHOX2,1.0120999813079834,0.2756499946117401
MBP,1.2784500122070312,0.35440003871917725
RGS20,0.8702499866485596,0.6652500033378601
PMP22,-0.08720000088214874,0.3026500344276428
CST7,1.0189000368118286,-0.23579996824264526
INHA,0.13544999063014984,0.7488499879837036
FLOT1,-0.5805500149726868,-0.2738499939441681
ANXA10,-0.352649986743927,-0.13124999403953552
PLA2G4A,1.1483999490737915,-0.4944499731063843
ART3,-1.228450059890747,1.1753000020980835
HIPK3,-1.0289000272750854,0.1894499957561493
ATP5H,1.1687999963760376,0.2877500057220459
LAMA5,0.8260999917984009,-0.4005500078201294
DYRK3,-1.5554499626159668,0.22055000066757202
LILRB4,-0.032949984073638916,0.29864999651908875
ME2,-0.5924999713897705,-0.587399959564209
MYOC,-0.8885499835014343,-0.5815500020980835
ERCC4,0.5508500337600708,-0.4804999828338623
TRIM31,-0.5566500425338745,0.12274999916553497
PAFAH1B2,-0.4883999824523926,0.2115500122308731
GZMB,-0.3525000214576721,1.107450008392334
DNASE1,0.010099999606609344,0.41005000472068787
TLR5,-0.1838500052690506,-0.17799997329711914
TEF,0.5125499963760376,1.1689000129699707
C6,-0.7445499897003174,0.43185001611709595
SEC14L5,-0.02740001678466797,-0.02699999511241913
PTPRJ,-0.7328500151634216,0.23469996452331543
NR5A2,0.05579999089241028,0.12319999933242798
TLR1,-0.4564000070095062,-0.06515000015497208
SRSF10,-1.3452999591827393,-0.3179500102996826
CORT,0.1356000006198883,-1.2333999872207642
ITGAX,0.47145000100135803,-0.24539999663829803
CACNB1,0.6160500049591064,-0.5792499780654907
GABPA,1.0468000173568726,-0.10920000076293945
HSPA1L,0.7604000568389893,-0.4505000114440918
STX11,-1.0095000267028809,0.9540500044822693
MOBP,0.8332500457763672,0.7660999894142151
PSG1,0.4841500222682953,-0.6640000343322754
PLP1,-0.5353000164031982,1.0262000560760498
CRYAA,-1.0392500162124634,-0.2602500319480896
BIN1,1.6621999740600586,-0.0034499764442443848
B3GALT4,0.2540000081062317,0.06595000624656677
BAG6,1.1045000553131104,-0.3377000093460083
EIF6,0.5738999843597412,0.3979000151157379
BMPR2,0.9428499937057495,-0.31575000286102295
TFR2,-0.8736000061035156,-0.7955499887466431
RAD1,0.017850011587142944,-0.923550009727478
FZD2,1.1788499355316162,-0.04429999738931656
CHRNA3,1.0025999546051025,0.2252500057220459
MR1,-0.612500011920929,-0.054300010204315186
DLGAP2,-0.9838000535964966,-0.41145002841949463
CSF2,1.0260000228881836,-0.7912999987602234
GRM4,-1.4407999515533447,-0.03975000977516174
ARTN,1.198349952697754,-0.3869500160217285
IRX5,-0.4349500238895416,0.40610000491142273
CDKN2D,-0.23909999430179596,-0.020649999380111694
ST20,-1.4803999662399292,0.1569499969482422
B4GALT3,0.02185000479221344,0.09360000491142273
CAMP,-0.4921500086784363,-0.4531000256538391
ABCC8,-0.5900999903678894,-0.707800030708313
WNT7A,-1.0022499561309814,0.8737000226974487
ADSL,-0.7941000461578369,-0.38190001249313354
MADD,0.582800030708313,-0.5421500205993652
MS4A3,0.333050012588501,-0.541100025177002
RAD51B,0.48444998264312744,-0.7752500176429749
RGS13,0.37950003147125244,0.6586500406265259
TNFAIP8,-0.9526000022888184,0.29045000672340393
KCNK2,1.20169997215271,-1.0169999599456787
CRISP2,1.0320500135421753,-0.25874999165534973
KCNF1,0.6096000075340271,-0.08630000054836273
GPR35,0.743399977684021,-0.030799999833106995
POU5F1P3,-1.5020999908447266,0
AKAP17A,1.047450065612793,0.4145500063896179
NEUROD2,-0.5476999878883362,-0.34404999017715454
CYP2B7P,-0.36979997158050537,-0.2154500037431717
PCDH7,0.29690003395080566,-0.17674998939037323
MAGEA8,0.42864999175071716,-0.7879500389099121
ZFAND5,-0.17440000176429749,-0.3753499984741211
AP4S1,0.0017999857664108276,-0.4891999661922455
GPR18,-0.5998499989509583,-0.10554999113082886
MPZ,-0.8424000144004822,-0.578000009059906
KLRG1,0.07400000095367432,-0.09729999303817749
SEC23B,-1.287500023841858,0.4503999948501587
MAGEA10,0.02044999971985817,-0.6292499899864197
PEX2,-0.38029998540878296,0.9487999677658081
FHL1,0.921750009059906,0.9067000150680542
REM1,1.0887000560760498,0.032300010323524475
XDH,-0.20879998803138733,0.08205002546310425
MAB21L2,0.5958000421524048,-0.6967000365257263
PDE6B,0.8977000117301941,-0.17675000429153442
L3MBTL1,1.0086500644683838,0.14390000700950623
KLHL25,0.7095500230789185,-1.411750078201294
FGF5,-1.492050051689148,0.15059998631477356
IFT20,-1.6373999118804932,-0.4798000156879425
LILRA4,-0.2750999927520752,0.5167499780654907
TNFSF13,-0.9218000173568726,0.44655004143714905
FLT4,1.5677000284194946,0.11889998614788055
RBP3,0.9497499465942383,0.4209499955177307
DDX52,-0.8654500246047974,-0.9626500010490417
GZMH,-1.034500002861023,0.5631999969482422
UTY,-0.6682000160217285,-0.4182499945163727
TEKT2,-0.9922500252723694,-0.24815000593662262
C8G,-0.08130002021789551,-0.9555000066757202
CD1A,-0.86285001039505,-0.8299000263214111
AGXT,-0.5878000259399414,-0.007400006055831909
GNMT,-0.8231000304222107,0.34529998898506165
HECW1,-0.5022000074386597,-0.37040001153945923
NR5A1,-1.2026000022888184,0.3577499985694885
RASSF9,-0.1530499905347824,0.48205000162124634
MZF1,1.1493000984191895,0.27799999713897705
ACLY,-1.0599499940872192,-0.09725000709295273
MYT1,0.47220003604888916,-0.0718500018119812
TPO,0.5493000149726868,-1.311150074005127
OSBPL7,-0.6147500276565552,-0.7544000148773193
DNAH9,-0.6251500248908997,-0.6688500046730042
CLK4,-0.4244999885559082,-0.03275001049041748
BCL11A,-0.5294500589370728,0.3549000024795532
CAMK4,0.762499988079071,-0.4207500219345093
IFNG,-0.8326500654220581,0.32314997911453247
